ID_LAT_LON_YEAR_WEEK,emission
ID_-23.53_27.47_2021_21,2458.9011878799975
ID_-23.53_27.47_2021_22,2773.7508157999996
ID_-23.53_27.47_2021_23,2873.351125616002
ID_-23.53_27.47_2021_24,5017.274210838001
ID_-23.53_27.47_2021_25,5328.749292440004
ID_-23.53_27.47_2021_26,2943.524167880002
ID_-23.53_27.47_2021_27,3036.2545492000036
ID_-23.53_27.47_2021_28,2865.08407684
ID_-23.53_27.47_2021_29,2845.62950956
ID_-23.53_27.47_2021_30,2876.668971520002
ID_-23.53_27.47_2021_31,5532.348429896001
ID_-23.53_27.47_2021_32,6130.566425263995
ID_-23.53_27.47_2021_33,2916.7247494400003
ID_-23.53_27.47_2021_34,2858.117737804001
ID_-23.53_27.47_2021_35,2794.576203175997
ID_-23.53_27.47_2021_36,2702.383547239997
ID_-23.53_27.47_2021_37,2679.2534914000003
ID_-23.53_27.47_2021_38,5222.659352259998
ID_-23.53_27.47_2021_39,15285.662299604
ID_-23.53_27.47_2021_40,2708.5715913079994
ID_-23.53_27.47_2021_41,2738.466632811997
ID_-23.53_27.47_2021_42,2758.276734683998
ID_-23.53_27.47_2021_43,2683.7559370080016
ID_-23.53_27.47_2021_44,2666.339446512001
ID_-23.53_27.47_2021_45,2688.6307264680004
ID_-23.53_27.47_2021_46,2705.9016409
ID_-23.53_27.47_2021_47,2624.3756304199983
ID_-23.53_27.47_2021_48,2619.3912445399988
ID_-23.53_27.47_2021_49,2589.8807709360008
ID_-23.53_27.47_2021_50,2521.6037518480002
ID_-23.53_27.47_2021_51,2509.7135843439974
ID_-23.53_27.47_2021_52,2518.2724242599998
ID_-23.53_27.47_2022_1,2466.6735647120004
ID_-23.53_27.47_2022_2,2458.801195072
ID_-23.53_27.47_2022_3,22130.85278928001
ID_-23.53_27.47_2022_4,221932.62174651606
ID_-23.53_27.47_2022_5,10976.781906840008
ID_-23.53_27.47_2022_6,3496.6604611959997
ID_-23.53_27.47_2022_7,2545.498267976001
ID_-23.53_27.47_2022_8,42043.86027847197
ID_-23.53_27.47_2022_9,3189.0076266640012
ID_-23.53_27.47_2022_10,2593.6896497
ID_-23.53_27.47_2022_11,2667.781717608001
ID_-23.53_27.47_2022_12,2643.708576624001
ID_-23.53_27.47_2022_13,4573.955106312001
ID_-23.53_27.47_2022_14,7786.289668024008
ID_-23.53_27.47_2022_15,2657.275920303999
ID_-23.53_27.47_2022_16,2626.976833859999
ID_-23.53_27.47_2022_17,2844.4341238799984
ID_-23.53_27.47_2022_18,14863.317664056003
ID_-23.53_27.47_2022_19,9136.66163562801
ID_-23.53_27.47_2022_20,2874.369315920005
ID_-23.53_27.47_2022_21,2971.826888360004
ID_-23.53_27.47_2022_22,3030.4223971600027
ID_-23.53_27.47_2022_23,2998.4929222800024
ID_-23.53_27.47_2022_24,3060.235991760001
ID_-23.53_27.47_2022_25,2949.7514693600046
ID_-23.53_27.47_2022_26,2875.91736812
ID_-23.53_27.47_2022_27,3059.6919512800046
ID_-23.53_27.47_2022_28,11698.8155600336
ID_-23.53_27.47_2022_29,3208.6582867520015
ID_-23.53_27.47_2022_30,3067.8763532160037
ID_-23.53_27.47_2022_31,3045.247345159999
ID_-23.53_27.47_2022_32,3071.17677332
ID_-23.53_27.47_2022_33,6275.249874107997
ID_-23.53_27.47_2022_34,5281.714681387997
ID_-23.53_27.47_2022_35,2730.4768533359984
ID_-23.53_27.47_2022_36,3016.092557304
ID_-23.53_27.47_2022_37,6371.621621948002
ID_-23.53_27.47_2022_38,3775.800307903998
ID_-23.53_27.47_2022_39,2836.254897723998
ID_-23.53_27.47_2022_40,2770.8318631159987
ID_-23.53_27.47_2022_41,2695.019154291999
ID_-23.53_27.47_2022_42,2725.4542518520016
ID_-23.53_27.47_2022_43,2747.4553414999996
ID_-23.53_27.47_2022_44,2617.0107791200007
ID_-23.53_27.47_2022_45,2519.9104357399992
ID_-23.53_27.47_2022_46,2555.3660589000006
ID_-23.53_27.47_2022_47,2574.9676822799997
ID_-23.53_27.47_2022_48,10309.186157271994
ID_-23.53_27.47_2022_52,2747.7731632879954
ID_-23.53_27.57_2019_1,2341.336396599995
ID_-23.53_27.57_2019_2,2489.113040415999
ID_-23.53_27.57_2019_3,2469.288162256
ID_-23.53_27.57_2019_4,20876.55257630001
ID_-23.53_27.57_2019_5,7970.214123592005
ID_-23.53_27.57_2019_6,2086.326208932
ID_-23.53_27.57_2019_7,4494.6200384272015
ID_-23.53_27.57_2019_8,9704.007565152004
ID_-23.53_27.57_2019_9,2516.55835222
ID_-23.53_27.57_2019_10,2472.206983479999
ID_-23.53_27.57_2019_11,4585.478571048399
ID_-23.53_27.57_2019_12,10881.877312559996
ID_-23.53_27.57_2019_13,20273.11123592
ID_-23.53_27.57_2019_14,2533.730031152
ID_-23.53_27.57_2019_15,2566.912434772001
ID_-23.53_27.57_2019_16,2576.366547280001
ID_-23.53_27.57_2019_17,2481.0573395200017
ID_-23.53_27.57_2019_18,4034.6243213800003
ID_-23.53_27.57_2019_19,2723.987373040001
ID_-23.53_27.57_2019_20,2762.8691706800028
ID_-23.53_27.57_2019_21,4299.696668224003
ID_-23.53_27.57_2019_22,5419.173861987996
ID_-23.53_27.57_2019_23,5018.721600331997
ID_-23.53_27.57_2019_24,4789.142268587997
ID_-23.53_27.57_2019_25,2923.1199083600013
ID_-23.53_27.57_2019_26,6293.843708940003
ID_-23.53_27.57_2019_27,10706.055746855998
ID_-23.53_27.57_2019_28,2776.3329017200012
ID_-23.53_27.57_2019_29,5013.085810027995
ID_-23.53_27.57_2019_30,5902.985299840002
ID_-23.53_27.57_2019_31,5354.677957547994
ID_-23.53_27.57_2019_32,5412.312426043999
ID_-23.53_27.57_2019_33,3474.11642038
ID_-23.53_27.57_2019_34,5092.676918479997
ID_-23.53_27.57_2019_35,5082.289518679997
ID_-23.53_27.57_2019_36,2626.0454078200014
ID_-23.53_27.57_2019_37,3083.494739628002
ID_-23.53_27.57_2019_38,6468.396929932002
ID_-23.53_27.57_2019_39,3249.6893018920014
ID_-23.53_27.57_2019_40,2594.3102099400003
ID_-23.53_27.57_2019_41,2578.4156529760025
ID_-23.53_27.57_2019_42,6565.187619847999
ID_-23.53_27.57_2019_43,8851.807985260013
ID_-23.53_27.57_2019_44,5612.365249500007
ID_-23.53_27.57_2019_45,2551.416164119999
ID_-23.53_27.57_2019_46,10903.804340104
ID_-23.53_27.57_2019_47,28018.786283284
ID_-23.53_27.57_2019_48,2548.065544787999
ID_-23.53_27.57_2019_49,2552.3081271320007
ID_-23.53_27.57_2019_50,2448.2711620160003
ID_-23.53_27.57_2019_51,2415.412259472001
ID_-23.53_27.57_2019_52,2431.454123240002
ID_-23.53_27.57_2020_1,73090.81637384793
ID_-23.53_27.57_2020_2,26856.386689792005
ID_-23.53_27.57_2020_3,2489.465277240002
ID_-23.53_27.57_2020_4,2425.7152838160014
ID_-23.53_27.57_2020_5,2446.042294884002
ID_-23.53_27.57_2020_6,2408.284948947999
ID_-23.53_27.57_2020_7,2532.091342351999
ID_-23.53_27.57_2020_8,2467.6172886040013
ID_-23.53_27.57_2020_9,2410.655263052
ID_-23.53_27.57_2020_10,2506.057130276001
ID_-23.53_27.57_2020_11,2473.413358364
ID_-23.53_27.57_2020_12,4698.705860592002
ID_-23.53_27.57_2020_13,6134.218672847998
ID_-23.53_27.57_2020_14,2464.6665130559977
ID_-23.53_27.57_2020_15,2488.5931375160003
ID_-23.53_27.57_2020_16,2489.5548269400006
ID_-23.53_27.57_2020_17,4706.983597387994
ID_-23.53_27.57_2020_18,4753.203659887996
ID_-23.53_27.57_2020_19,6228.693790891997
ID_-23.53_27.57_2020_20,5738.520935659996
ID_-23.53_27.57_2020_21,4932.528999627996
ID_-23.53_27.57_2020_22,2881.09458828
ID_-23.53_27.57_2020_23,3217.154800593202
ID_-23.53_27.57_2020_24,2879.4287396400014
ID_-23.53_27.57_2020_25,4052.274954351999
ID_-23.53_27.57_2020_26,9258.355938476003
ID_-23.53_27.57_2020_27,9762.774024999999
ID_-23.53_27.57_2020_28,5502.648782851996
ID_-23.53_27.57_2020_29,2879.8528633600013
ID_-23.53_27.57_2020_30,2910.505002520003
ID_-23.53_27.57_2020_31,4921.1031942399995
ID_-23.53_27.57_2020_32,4458.5571967319975
ID_-23.53_27.57_2020_33,2903.553855400002
ID_-23.53_27.57_2020_34,2798.2511987199996
ID_-23.53_27.57_2020_35,2880.1365318839994
ID_-23.53_27.57_2020_36,2767.977871283996
ID_-23.53_27.57_2020_37,4637.644527611995
ID_-23.53_27.57_2020_38,4430.697919627993
ID_-23.53_27.57_2020_39,2733.2209480079946
ID_-23.53_27.57_2020_40,2690.784870507997
ID_-23.53_27.57_2020_41,2660.603006055998
ID_-23.53_27.57_2020_42,10107.973286159999
ID_-23.53_27.57_2020_43,9259.871413708002
ID_-23.53_27.57_2020_44,3280.49281958
ID_-23.53_27.57_2020_45,2553.3260606559975
ID_-23.53_27.57_2020_46,2500.4043919479996
ID_-23.53_27.57_2020_47,2488.3763706479976
ID_-23.53_27.57_2020_48,23887.143140991593
ID_-23.53_27.57_2020_49,2455.4518691959997
ID_-23.53_27.57_2020_50,2447.000262431999
ID_-23.53_27.57_2020_51,8595.816541627999
ID_-23.53_27.57_2020_52,2335.786218912
ID_-23.53_27.57_2021_1,2324.0259069119998
ID_-23.53_27.57_2021_2,2394.882772008
ID_-23.53_27.57_2021_3,14097.148946754802
ID_-23.53_27.57_2021_4,3053.095060839601
ID_-23.53_27.57_2021_5,2474.8622557599974
ID_-23.53_27.57_2021_6,4623.757428444162
ID_-23.53_27.57_2021_7,114171.66216963477
ID_-23.53_27.57_2021_8,5646.1994077599975
ID_-23.53_27.57_2021_9,6021.422460387995
ID_-23.53_27.57_2021_10,5276.817298079995
ID_-23.53_27.57_2021_11,2468.3832942559998
ID_-23.53_27.57_2021_12,2454.992130404001
ID_-23.53_27.57_2021_13,5947.851956347996
ID_-23.53_27.57_2021_14,5446.283478559997
ID_-23.53_27.57_2021_15,10687.069922352004
ID_-23.53_27.57_2021_16,2558.714162559999
ID_-23.53_27.57_2021_17,2456.685911639999
ID_-23.53_27.57_2021_18,2521.2453688399983
ID_-23.53_27.57_2021_19,2805.396508699999
ID_-23.53_27.57_2021_20,2918.5257145600012
ID_-23.53_27.57_2021_21,3256.890813284001
ID_-23.53_27.57_2021_22,2751.3834565199986
ID_-23.53_27.57_2021_23,8151.953099379991
ID_-23.53_27.57_2021_24,4375.952980086798
ID_-23.53_27.57_2021_25,2773.746261560002
ID_-23.53_27.57_2021_26,2910.0174662399977
ID_-23.53_27.57_2021_27,3044.382448440003
ID_-23.53_27.57_2021_28,2983.0695222000018
ID_-23.53_27.57_2021_29,2910.1123649599986
ID_-23.53_27.57_2021_30,2925.3229275200015
ID_-23.53_27.57_2021_31,4925.598105495998
ID_-23.53_27.57_2021_32,6035.344160079996
ID_-23.53_27.57_2021_33,2957.70915616
ID_-23.53_27.57_2021_34,3009.4234835600023
ID_-23.53_27.57_2021_35,6566.97016854
ID_-23.53_27.57_2021_36,2880.981409419997
ID_-23.53_27.57_2021_37,2674.7854498680017
ID_-23.53_27.57_2021_38,2748.1690246519984
ID_-23.53_27.57_2021_39,17405.629796726003
ID_-23.53_27.57_2021_40,6035.251737044001
ID_-23.53_27.57_2021_41,2761.687504139998
ID_-23.53_27.57_2021_42,2739.399368175998
ID_-23.53_27.57_2021_43,2687.6977558880017
ID_-23.53_27.57_2021_44,2662.179047336
ID_-23.53_27.57_2021_45,10087.240651356
ID_-23.53_27.57_2021_46,9312.475992792008
ID_-23.53_27.57_2021_47,2591.5291230119988
ID_-23.53_27.57_2021_48,2600.274789195999
ID_-23.53_27.57_2021_49,2587.2595809920012
ID_-23.53_27.57_2021_50,13187.325384892009
ID_-23.53_27.57_2021_51,2514.552291919999
ID_-23.53_27.57_2021_52,2517.8758686240017
ID_-23.53_27.57_2022_1,2501.1748112
ID_-23.53_27.57_2022_2,2474.6364850160003
ID_-23.53_27.57_2022_3,51693.50262455598
ID_-23.53_27.57_2022_4,13442.446608011993
ID_-23.53_27.57_2022_5,11509.952772164008
ID_-23.53_27.57_2022_6,5825.003617472001
ID_-23.53_27.57_2022_7,2550.6133632399997
ID_-23.53_27.57_2022_8,4684.803395039995
ID_-23.53_27.57_2022_9,8656.318757044015
ID_-23.53_27.57_2022_10,2603.1171747159997
ID_-23.53_27.57_2022_11,2666.034397164002
ID_-23.53_27.57_2022_12,2616.1260177960007
ID_-23.53_27.57_2022_13,5631.641360488001
ID_-23.53_27.57_2022_14,6487.130664919998
ID_-23.53_27.57_2022_15,9110.270450720005
ID_-23.53_27.57_2022_16,2599.145218039998
ID_-23.53_27.57_2022_17,2751.3843214000008
ID_-23.53_27.57_2022_18,5537.6243903968
ID_-23.53_27.57_2022_19,5314.260126520003
ID_-23.53_27.57_2022_20,7239.745605512005
ID_-23.53_27.57_2022_21,3323.2867566360064
ID_-23.53_27.57_2022_22,3003.3165825200017
ID_-23.53_27.57_2022_23,2966.8729270800022
ID_-23.53_27.57_2022_24,3192.0821895040012
ID_-23.53_27.57_2022_25,2920.75686664
ID_-23.53_27.57_2022_26,2785.53518168
ID_-23.53_27.57_2022_27,2738.333526068005
ID_-23.53_27.57_2022_28,6455.576035696003
ID_-23.53_27.57_2022_29,5036.0843538399995
ID_-23.53_27.57_2022_30,3103.7932111200034
ID_-23.53_27.57_2022_31,3144.801837600002
ID_-23.53_27.57_2022_32,3006.7388116000006
ID_-23.53_27.57_2022_33,6603.832003439996
ID_-23.53_27.57_2022_34,6406.954289987996
ID_-23.53_27.57_2022_35,5026.910668548004
ID_-23.53_27.57_2022_36,3631.9226225660013
ID_-23.53_27.57_2022_37,3492.395660067999
ID_-23.53_27.57_2022_38,5723.106301787999
ID_-23.53_27.57_2022_39,2812.7119107999933
ID_-23.53_27.57_2022_40,2776.0910635559967
ID_-23.53_27.57_2022_41,2693.1701923319997
ID_-23.53_27.57_2022_42,2702.9863744039994
ID_-23.53_27.57_2022_43,2734.0953597520006
ID_-23.53_27.57_2022_44,2593.0775091159994
ID_-23.53_27.57_2022_45,3352.865684944001
ID_-23.53_27.57_2022_46,2616.8231994200005
ID_-23.53_27.57_2022_47,2608.3766368639986
ID_-23.53_27.57_2022_48,2554.4076890719994
ID_-23.53_27.57_2022_52,2709.8543786239943
ID_-23.53_27.67_2019_1,2371.377876239995
ID_-23.53_27.67_2019_2,20177.272838607605
ID_-23.53_27.67_2019_3,16470.042672850806
ID_-23.53_27.67_2019_4,18207.061552000003
ID_-23.53_27.67_2019_5,2540.735623928001
ID_-23.53_27.67_2019_6,2436.361187452001
ID_-23.53_27.67_2019_7,4697.480262644002
ID_-23.53_27.67_2019_8,7691.965097764002
ID_-23.53_27.67_2019_9,2512.2820572120004
ID_-23.53_27.67_2019_10,2464.134702915999
ID_-23.53_27.67_2019_11,2533.688868344
ID_-23.53_27.67_2019_12,6900.296366544009
ID_-23.53_27.67_2019_13,15949.600888680017
ID_-23.53_27.67_2019_14,5415.176835711999
ID_-23.53_27.67_2019_15,13663.150545904002
ID_-23.53_27.67_2019_16,9722.743590692004
ID_-23.53_27.67_2019_17,2497.649284200002
ID_-23.53_27.67_2019_18,2561.023741000001
ID_-23.53_27.67_2019_19,2539.412991224
ID_-23.53_27.67_2019_20,2683.7284080000018
ID_-23.53_27.67_2019_21,2572.35696108
ID_-23.53_27.67_2019_22,2598.526309760001
ID_-23.53_27.67_2019_23,4996.4429160479995
ID_-23.53_27.67_2019_24,5252.647996571997
ID_-23.53_27.67_2019_25,2855.9976368000025
ID_-23.53_27.67_2019_26,7421.071025820003
ID_-23.53_27.67_2019_27,12062.722891316005
ID_-23.53_27.67_2019_28,3094.904297588002
ID_-23.53_27.67_2019_29,6583.094215259996
ID_-23.53_27.67_2019_30,6916.326440960006
ID_-23.53_27.67_2019_31,4528.048562920002
ID_-23.53_27.67_2019_32,7471.838392144005
ID_-23.53_27.67_2019_33,2695.850474800002
ID_-23.53_27.67_2019_34,5178.966821295994
ID_-23.53_27.67_2019_35,5084.544871399996
ID_-23.53_27.67_2019_36,2568.554782996002
ID_-23.53_27.67_2019_37,5187.380119823996
ID_-23.53_27.67_2019_38,16782.621117388022
ID_-23.53_27.67_2019_39,5073.600999039995
ID_-23.53_27.67_2019_40,4973.124761827993
ID_-23.53_27.67_2019_41,2600.293629416001
ID_-23.53_27.67_2019_42,8859.127149256015
ID_-23.53_27.67_2019_43,5157.464839599994
ID_-23.53_27.67_2019_44,7072.368819887999
ID_-23.53_27.67_2019_45,2575.624257504002
ID_-23.53_27.67_2019_46,13988.094779792009
ID_-23.53_27.67_2019_47,5849.973434399991
ID_-23.53_27.67_2019_48,2540.446563183999
ID_-23.53_27.67_2019_49,2559.618464312
ID_-23.53_27.67_2019_50,2550.4312571359997
ID_-23.53_27.67_2019_51,2426.997863376
ID_-23.53_27.67_2019_52,2446.0005026800013
ID_-23.53_27.67_2020_1,20353.102231695993
ID_-23.53_27.67_2020_2,2500.347321815999
ID_-23.53_27.67_2020_3,2482.7221369920017
ID_-23.53_27.67_2020_4,2489.2952862720003
ID_-23.53_27.67_2020_5,2446.3924844280014
ID_-23.53_27.67_2020_6,2418.7063258879994
ID_-23.53_27.67_2020_7,2427.8241092599997
ID_-23.53_27.67_2020_8,2905.0962941436032
ID_-23.53_27.67_2020_9,2459.0525979720014
ID_-23.53_27.67_2020_10,2565.446703564001
ID_-23.53_27.67_2020_11,2436.5165099800006
ID_-23.53_27.67_2020_12,2414.7330984320006
ID_-23.53_27.67_2020_13,17541.954884616003
ID_-23.53_27.67_2020_14,3094.3523376000035
ID_-23.53_27.67_2020_15,2461.611865796
ID_-23.53_27.67_2020_16,2541.9213330560005
ID_-23.53_27.67_2020_17,2491.368055143998
ID_-23.53_27.67_2020_18,17210.100924656013
ID_-23.53_27.67_2020_19,6088.934440363999
ID_-23.53_27.67_2020_20,6035.226367023997
ID_-23.53_27.67_2020_21,4844.998212187996
ID_-23.53_27.67_2020_22,4503.610067511999
ID_-23.53_27.67_2020_23,7407.4547205080025
ID_-23.53_27.67_2020_24,2838.476208880001
ID_-23.53_27.67_2020_25,2695.820254200002
ID_-23.53_27.67_2020_26,2933.049327720002
ID_-23.53_27.67_2020_27,6585.040671152003
ID_-23.53_27.67_2020_28,5181.477548547995
ID_-23.53_27.67_2020_29,4261.247925840003
ID_-23.53_27.67_2020_30,2910.7295987600037
ID_-23.53_27.67_2020_31,10955.397088111997
ID_-23.53_27.67_2020_32,6366.726049555998
ID_-23.53_27.67_2020_33,5296.362239667999
ID_-23.53_27.67_2020_34,6077.977182664006
ID_-23.53_27.67_2020_35,2802.5837154200008
ID_-23.53_27.67_2020_36,2628.1200890479986
ID_-23.53_27.67_2020_37,6504.96671702801
ID_-23.53_27.67_2020_38,7705.710507808009
ID_-23.53_27.67_2020_39,2739.2117984639976
ID_-23.53_27.67_2020_40,2709.1713959679987
ID_-23.53_27.67_2020_41,11073.913505700002
ID_-23.53_27.67_2020_42,5151.692498079996
ID_-23.53_27.67_2020_43,5559.590798759994
ID_-23.53_27.67_2020_44,7999.967628664006
ID_-23.53_27.67_2020_45,2498.3002483559976
ID_-23.53_27.67_2020_46,2480.0609681399997
ID_-23.53_27.67_2020_47,2454.563704155999
ID_-23.53_27.67_2020_48,38453.03715517196
ID_-23.53_27.67_2020_49,470535.9455748321
ID_-23.53_27.67_2020_50,2465.0219141119996
ID_-23.53_27.67_2020_51,6462.763885044006
ID_-23.53_27.67_2020_52,2356.6256240720018
ID_-23.53_27.67_2021_1,2352.6366649200013
ID_-23.53_27.67_2021_2,2381.2043428080005
ID_-23.53_27.67_2021_3,2380.7315779600012
ID_-23.53_27.67_2021_4,2358.489237087998
ID_-23.53_27.67_2021_5,2400.905520399998
ID_-23.53_27.67_2021_6,2381.557528643999
ID_-23.53_27.67_2021_7,6075.787970323991
ID_-23.53_27.67_2021_8,1978.7895600359993
ID_-23.53_27.67_2021_9,174800.8069267186
ID_-23.53_27.67_2021_10,5633.434696079997
ID_-23.53_27.67_2021_11,5087.8701603199925
ID_-23.53_27.67_2021_12,4893.323730227993
ID_-23.53_27.67_2021_13,9312.41806416001
ID_-23.53_27.67_2021_14,4712.159650099995
ID_-23.53_27.67_2021_15,10510.456520588006
ID_-23.53_27.67_2021_16,2470.9385502799983
ID_-23.53_27.67_2021_17,2443.364744959998
ID_-23.53_27.67_2021_18,2508.8935311199984
ID_-23.53_27.67_2021_19,2826.8397808800005
ID_-23.53_27.67_2021_20,2716.76908032
ID_-23.53_27.67_2021_21,4447.066036667199
ID_-23.53_27.67_2021_22,6015.154062628
ID_-23.53_27.67_2021_23,3563.2115565960025
ID_-23.53_27.67_2021_24,2633.9670279599995
ID_-23.53_27.67_2021_25,3119.9913594400036
ID_-23.53_27.67_2021_26,5137.634520359999
ID_-23.53_27.67_2021_27,4781.681047158801
ID_-23.53_27.67_2021_28,2784.8504408000013
ID_-23.53_27.67_2021_29,5450.300531387998
ID_-23.53_27.67_2021_30,6323.118432068002
ID_-23.53_27.67_2021_31,5843.378404011998
ID_-23.53_27.67_2021_32,6639.800820188001
ID_-23.53_27.67_2021_33,2931.1317552399987
ID_-23.53_27.67_2021_34,3012.7051042800017
ID_-23.53_27.67_2021_35,7216.945997284009
ID_-23.53_27.67_2021_36,17410.763354924
ID_-23.53_27.67_2021_37,2675.1558943640016
ID_-23.53_27.67_2021_38,4223.730921759999
